osm_id,plant_name,bmu_id,ngc_bmu_id,bmu_type,source,notes
way/956548272,South Manchester Resource Recovery Centre,2__KMIDE000,SWA-MID01,G,auto,
way/956548272,South Manchester Resource Recovery Centre,2__KNATP000,SWA-NPE01,G,auto,
way/956548272,South Manchester Resource Recovery Centre,2__LEDFE000,SWT-EDF01,G,auto,
way/956548272,South Manchester Resource Recovery Centre,2__LMIDE000,SWT-MID01,G,auto,
way/956548272,South Manchester Resource Recovery Centre,2__LNATP000,SWT-NPE01,G,auto,
way/974839013,Hill Farm Battery Storage,E_BTNHL-1,BTNHL-1,E,auto,
way/974839013,Hill Farm Battery Storage,T_CLVHS-1,CLVHS-1,T,auto,
way/974839013,Hill Farm Battery Storage,T_CLVHS-2,CLVHS-2,T,auto,
way/974839013,Hill Farm Battery Storage,T_ENHLW-1,ENHLW-1,T,auto,
way/974839013,Hill Farm Battery Storage,T_EWHLW-1,EWHLW-1,T,auto,
way/974839013,Hill Farm Battery Storage,T_HADHW-1,HADHW-1,T,auto,
way/974839013,Hill Farm Battery Storage,E_HLGLW-1,HLGLW-1,E,auto,
way/974839013,Hill Farm Battery Storage,E_HLTWW-1,HLTWW-1,E,auto,
way/974839013,Hill Farm Battery Storage,E_HRHLW-1,HRHLW-1,E,auto,
way/974839013,Hill Farm Battery Storage,E_KHLLW-1,KHLLW-1,E,auto,
way/974839013,Hill Farm Battery Storage,T_KTHLW-1,KTHLW-1,T,auto,
way/974839013,Hill Farm Battery Storage,T_MKHLW-1,MKHLW-1,T,auto,
way/974839013,Hill Farm Battery Storage,T_OCHLB-1,OCHLB-1,T,auto,
way/974839013,Hill Farm Battery Storage,2__PENEC002,PAUHW-1,S,auto,
way/974839013,Hill Farm Battery Storage,E_ROARB-1,ROARB-1,E,auto,
way/974839013,Hill Farm Battery Storage,T_WHIHW-1,WHIHW-1,T,auto,
way/1005424593,Burwell Battery,E_BURWB-1,BURWB-1,E,auto,
way/1005424593,Burwell Battery,E_BURWB-2,BURWB-2,E,auto,
way/1005424593,Burwell Battery,E_BURWB-3,BURWB-3,E,auto,
way/1066120013,Bispham Flexible Generation,E_BSPHM-1,BSPHM-1,E,auto,
way/1110596984,Newton Wood Farm BESS,E_NEWTB-1,NEWTB-1,E,auto,
way/1116566266,Pillswood Battery Storage,E_PILLB-1,PILLB-1,E,auto,
way/1116566266,Pillswood Battery Storage,E_PILLB-2,PILLB-2,E,auto,
way/1134093224,Middlewich Power Generation Plant,E_MDLWH-1,MDLWH-1,E,auto,
way/1149138868,Bustleholme Battery,T_BUSTB-1,BUSTB-1,T,auto,
way/1149192582,Enderby Battery Storage,T_ENDRB-1,ENDRB-1,T,auto,
way/1149235566,Red Scar Battery Storage,V__GHABI001,AG-HEL00G,V,auto,
way/1149235567,Red Scar Peaking Plant,V__GHABI001,AG-HEL00G,V,auto,
way/1149297467,Hunningley Stairfoot BESS,E_BARNB-1,BARNB-1,E,auto,
way/1149621575,Keadby Power Station,T_KEAD-2,KEAD-2,T,auto,
way/1152989938,Moorfield Drive Power Station,E_MORFL-1,MORFL-1,E,auto,
way/1152991020,Rake Lane Power Station,E_RAKE-1,RAKE-1,E,auto,
way/1153082218,Goose House Lane Power Station,E_GOSHS-1,GOSHS-1,E,auto,
way/1168910658,Burwell Solar Farm,E_BURWB-1,BURWB-1,E,auto,
way/1168910658,Burwell Solar Farm,E_BURWB-2,BURWB-2,E,auto,
way/1168910658,Burwell Solar Farm,E_BURWB-3,BURWB-3,E,auto,
way/1187840776,High Woods Solar Farm,T_JGPR-1,JGPR-1,T,auto,
way/1189809901,Capenhurst Battery Energy Storage,T_CAPNB-1,CAPNB-1,T,auto,
way/1233495394,Peterborough STOR,E_PETEM1,PETEM1,E,auto,
way/1233495394,Peterborough STOR,E_PETEM3,PETEM3,E,auto,
way/1233495808,Brigg STOR,V__MCEND001,AG-CBS08M,V,auto,
way/1233495808,Brigg STOR,2__MCNDL002,AG-MCET01,S,auto,
way/1233495808,Brigg STOR,2__MCNDL001,BRGDG-1,S,auto,
way/1233495808,Brigg STOR,E_BRGG-1,BRGG-1,E,auto,
way/1234490084,London Road Solar Farm,T_LARYW-1,LARYO-1,T,auto,
way/1234490084,London Road Solar Farm,T_LARYW-2,LARYO-2,T,auto,
way/1234490084,London Road Solar Farm,T_LARYW-3,LARYO-3,T,auto,
way/1234490084,London Road Solar Farm,T_LARYW-4,LARYO-4,T,auto,
way/1234490084,London Road Solar Farm,2__CEDFE000,LON-EDF01,G,auto,
way/1234490084,London Road Solar Farm,2__CINDE000,LON-INE01,G,auto,
way/1234490084,London Road Solar Farm,2__CMIDE000,LON-MID01,G,auto,
way/1234490084,London Road Solar Farm,2__CNATP000,LON-NPE01,G,auto,
way/1234490084,London Road Solar Farm,2__CHYDE000,LON-SSE01,G,auto,
way/1234490084,London Road Solar Farm,2__CSOUT000,LON-STH01,G,auto,
way/1234490084,London Road Solar Farm,2__CSWAE000,LON-SWA01,G,auto,
way/1234490084,London Road Solar Farm,2__CYELG000,LON-YEP01,G,auto,
way/1290954389,River Bollin Hydroelectric Scheme,T_NTRVB-1,NTRVB-1,T,auto,
way/1300558890,Sutton Bridge Solar Farm,T_SUTBS-1,SUTBS-1,T,auto,
way/1307361806,Wormald Green BESS,2__FBPGM001,FBPG01,S,auto,
way/1355411460,Hyde BESS,2__PHYDE000,NSC-SSE01,G,auto,
way/1355411460,Hyde BESS,2__NHYDE000,SSC-SSE01,G,auto,
way/1364038290,Lakeside Energy Park,T_LKSDB-1,LKSDB-1,T,auto,
way/1409249776,Stairfoot Battery Storage & 33kV substation,E_BARNB-1,BARNB-1,E,auto,
way/1419346810,Monk Fryston Battery Storage,T_MKFRB-1,MKFRB-1,T,auto,
way/1419408503,Capenhurst Lane BESS,T_CAPNB-1,CAPNB-1,T,auto,
way/1419436615,Native River BESS,T_NTRVB-1,NTRVB-1,T,auto,
way/1465335629,Solar Farm,T_BLPFS-1,BLPFS-1,T,auto,
way/1465335629,Solar Farm,T_CLVHS-1,CLVHS-1,T,auto,
way/1465335629,Solar Farm,T_CLVHS-2,CLVHS-2,T,auto,
way/1465335629,Solar Farm,T_LARKS-1,LARKS-1,T,auto,
way/1465335629,Solar Farm,T_TYLNS-1,TYLNS-1,T,auto,
way/1473675659,Enderby Battery Storage,T_ENDRB-1,ENDRB-1,T,auto,
way/1475015185,Blackpool BESS,E_BLKPB-1,BLKPB-1,E,auto,
way/1475040946,Burwell 2 BESS,E_BURWB-3,BURWB-3,E,auto,
way/1476437942,Skelmersdale Battery,E_SKELB-1,SKELB-1,E,auto,
way/1476530724,Whitebirk BESS,E_WHTBB-1,WHTBB-1,E,auto,
way/1476857822,Bredbury BESS,T_BREDB-1,BREDB-1,T,auto,
way/1476906510,Ferrybridge BESS,T_FERRB-1,FERRB-1,T,auto,
way/1476906510,Ferrybridge BESS,T_FERRB-2,FERRB-2,T,auto,
way/1483389306,Coventry BESS,T_COVNB-1,COVNB-1,T,auto,
way/1512631595,Wolverhampton West BESS,E_WOLVB-1,WOLVB-1,E,auto,
way/1518654795,Heysham Power,T_HEYM11,HEYM11,T,auto,
way/1518654795,Heysham Power,T_HEYM12,HEYM12,T,auto,
way/1518654795,Heysham Power,T_HEYM27,HEYM27,T,auto,
way/1518654795,Heysham Power,T_HEYM28,HEYM28,T,auto,
way/1518654795,Heysham Power,T_HEYM2-D,HEYM2D-1,T,auto,
relation/10099482,Green Croft Solar Farm,T_BLPFB-1,BLPFB-1,T,auto,
relation/10099482,Green Croft Solar Farm,T_BLPFS-1,BLPFS-1,T,auto,
relation/10099482,Green Croft Solar Farm,2__FBPGM001,FBPG01,S,auto,
relation/10099482,Green Croft Solar Farm,T_LARKB-1,LARKB-1,T,auto,
relation/10099482,Green Croft Solar Farm,T_LARKS-1,LARKS-1,T,auto,
relation/10099482,Green Croft Solar Farm,E_TGP1,TIBG-1,E,auto,
relation/20683940,South Lowfield Farm,2__HLOND003,AG-HEDF03,S,auto,
relation/20683940,South Lowfield Farm,V__KWELS001,AG-WSP01K,V,auto,
relation/20683940,South Lowfield Farm,V__KWELS002,AG-WSP02K,V,auto,
relation/20683940,South Lowfield Farm,T_CLDSW-1,CLDSW-1,T,auto,
relation/20683940,South Lowfield Farm,2__JEDFE000,SEE-EDF01,G,auto,
relation/20683940,South Lowfield Farm,T_SHBA-1,SHBA-1,T,auto,
relation/20683940,South Lowfield Farm,T_SHBA-2,SHBA-2,T,auto,
relation/20683940,South Lowfield Farm,T_SOKYW-1,SOKYW-1,T,auto,
relation/20683940,South Lowfield Farm,2__NIMPO000,SSC-ATL01,G,auto,
relation/20683940,South Lowfield Farm,2__NEDFE000,SSC-EDF01,G,auto,
relation/20683940,South Lowfield Farm,2__NHYDE000,SSC-SSE01,G,auto,
relation/20683940,South Lowfield Farm,2__NSOUT000,SSC-STH01,G,auto,
relation/20683940,South Lowfield Farm,2__NSWAE000,SSC-SWA01,G,auto,
relation/20683940,South Lowfield Farm,2__KEDFE000,SWA-EDF01,G,auto,
relation/20683940,South Lowfield Farm,2__KMIDE000,SWA-MID01,G,auto,
relation/20683940,South Lowfield Farm,2__KNATP000,SWA-NPE01,G,auto,
relation/20683940,South Lowfield Farm,2__LEDFE000,SWT-EDF01,G,auto,
relation/20683940,South Lowfield Farm,2__LMIDE000,SWT-MID01,G,auto,
relation/20683940,South Lowfield Farm,2__LNATP000,SWT-NPE01,G,auto,
way/4800321,Hartlepool Nuclear Power Station,T_HRTL-1,HRTL-1,T,auto,
way/4800321,Hartlepool Nuclear Power Station,T_HRTL-2,HRTL-2,T,auto,
way/77471728,Wilton Power Station,T_LIONB-1,LionB-1,T,auto,
way/77471728,Wilton Power Station,T_LIONB-2,LionB-2,T,auto,
way/77471728,Wilton Power Station,T_LIONB-3,LionB-3,T,auto,
way/77471728,Wilton Power Station,T_LIOND-1,LionD-1,T,auto,
way/90009908,Lynemouth Power Station,E_LYNE1,LNMTH-1,E,auto,
way/90009908,Lynemouth Power Station,E_LYNE2,LNMTH-2,E,auto,
way/90009908,Lynemouth Power Station,E_LYNE3,LNMTH-3,E,auto,
way/91104903,Torness Nuclear Power Station,T_TORN-1,TORN-1,T,auto,
way/91104903,Torness Nuclear Power Station,T_TORN-2,TORN-2,T,auto,
way/91104903,Torness Nuclear Power Station,T_TORN-D,TORND-1,T,auto,
way/152212829,North East Energy Recovery Centre,V__GWELS001,AG-WSP04G,V,auto,
way/152212829,North East Energy Recovery Centre,2__PSTAT001,CAIRW-2,S,auto,
way/152212829,North East Energy Recovery Centre,T_CLDNW-1,CLDNW-1,T,auto,
way/152212829,North East Energy Recovery Centre,2__PSTAT002,MDHLW-1,S,auto,
way/152212829,North East Energy Recovery Centre,T_NOKYW-1,NOKYW-1,T,auto,
way/152212829,North East Energy Recovery Centre,T_NOKYW-2,NOKYW-2,T,auto,
way/152212829,North East Energy Recovery Centre,2__PIMPO000,NSC-ATL01,G,auto,
way/152212829,North East Energy Recovery Centre,2__PEDFE000,NSC-EDF01,G,auto,
way/152212829,North East Energy Recovery Centre,2__PHYDE000,NSC-SSE01,G,auto,
way/152212829,North East Energy Recovery Centre,2__PSOUT000,NSC-STH01,G,auto,
way/152212829,North East Energy Recovery Centre,2__PSWAE000,NSC-SWA01,G,auto,
way/152212829,North East Energy Recovery Centre,E_NTAWB-1,NTAWB-1,E,auto,
way/152212829,North East Energy Recovery Centre,2__GEDFE000,NWP-EDF01,G,auto,
way/152212829,North East Energy Recovery Centre,T_STRNW-1,STRNW-1,T,auto,
way/332733080,Solar Meadow,T_BLPFS-1,BLPFS-1,T,auto,
way/332733080,Solar Meadow,T_CLVHS-1,CLVHS-1,T,auto,
way/332733080,Solar Meadow,T_CLVHS-2,CLVHS-2,T,auto,
way/332733080,Solar Meadow,T_LARKS-1,LARKS-1,T,auto,
way/332733080,Solar Meadow,T_TYLNS-1,TYLNS-1,T,auto,
way/673713701,Middle Balbeggie Solar Farm,T_MIDMW-1,MIDMW-1,T,auto,
way/725688495,North East of Ainderby Steeple,V__GWELS001,AG-WSP04G,V,auto,
way/725688495,North East of Ainderby Steeple,2__PSTAT001,CAIRW-2,S,auto,
way/725688495,North East of Ainderby Steeple,T_CLDNW-1,CLDNW-1,T,auto,
way/725688495,North East of Ainderby Steeple,2__PSTAT002,MDHLW-1,S,auto,
way/725688495,North East of Ainderby Steeple,T_NOKYW-1,NOKYW-1,T,auto,
way/725688495,North East of Ainderby Steeple,T_NOKYW-2,NOKYW-2,T,auto,
way/725688495,North East of Ainderby Steeple,2__PIMPO000,NSC-ATL01,G,auto,
way/725688495,North East of Ainderby Steeple,2__PEDFE000,NSC-EDF01,G,auto,
way/725688495,North East of Ainderby Steeple,2__PHYDE000,NSC-SSE01,G,auto,
way/725688495,North East of Ainderby Steeple,2__PSOUT000,NSC-STH01,G,auto,
way/725688495,North East of Ainderby Steeple,2__PSWAE000,NSC-SWA01,G,auto,
way/725688495,North East of Ainderby Steeple,E_NTAWB-1,NTAWB-1,E,auto,
way/725688495,North East of Ainderby Steeple,2__GEDFE000,NWP-EDF01,G,auto,
way/725688495,North East of Ainderby Steeple,T_STRNW-1,STRNW-1,T,auto,
way/746128231,High Meadow Farm,T_JGPR-1,JGPR-1,T,auto,
way/941602533,High Hedley Biogas plant,T_JGPR-1,JGPR-1,T,auto,
way/951769816,Flatworth Battery Storage,V__FHABI014,AG-HAB01F,V,auto,
way/956010231,Port of Tyne Battery Storage,E_POTES-1,POTES-1,E,auto,
way/956070478,Wilton 11 EfW,T_LIONB-1,LionB-1,T,auto,
way/956070478,Wilton 11 EfW,T_LIONB-2,LionB-2,T,auto,
way/956070478,Wilton 11 EfW,T_LIONB-3,LionB-3,T,auto,
way/956070478,Wilton 11 EfW,T_LIOND-1,LionD-1,T,auto,
way/956070478,Wilton 11 EfW,T_WILCT-1,WILCT-1,T,auto,
way/1211651931,Wilton BESS Phase 1,T_LIONB-1,LionB-1,T,auto,
way/1211651931,Wilton BESS Phase 1,T_LIONB-2,LionB-2,T,auto,
way/1211651931,Wilton BESS Phase 1,T_LIONB-3,LionB-3,T,auto,
way/1211651931,Wilton BESS Phase 1,T_LIOND-1,LionD-1,T,auto,
way/1211651931,Wilton BESS Phase 1,T_WILCT-1,WILCT-1,T,auto,
way/1390020720,Hawthorn Grid Site - Battery Storage,2__FBPGM002,FBPG02,S,auto,
way/133329765,Peterhead Power Station,T_PEHE-1,PEHE-1,T,auto,
way/133329765,Peterhead Power Station,T_PEHE-2,PEHE-2,T,auto,
way/133329765,Peterhead Power Station,T_PEHED-1,PEHED-1,T,auto,
way/746212387,House OHill Solar Farm,E_GOSHS-1,GOSHS-1,E,auto,
way/895608597,Neart na Gaoithe Wind Farm,T_NNGAO-1,NNGAO-1,T,auto,
way/895608597,Neart na Gaoithe Wind Farm,T_NNGAO-2,NNGAO-2,T,auto,
way/955984192,Rothes Bio-Plant,E_MARK-1,MARK-1,E,auto,
way/998559908,Kincardine Offshore Windfarm,E_KINCW-1,KINCW-1,E,auto,
way/1148898112,Arbroath Battery,E_ARBRB-1,ARBRB-1,E,auto,
way/1187629536,Fordtown Battery Energy Storage System,V__PHABI004,AG-HEL0CP,V,auto,
way/1376105604,Roaring Hill Energy Storage,E_ROARB-1,ROARB-1,E,auto,
way/1408758796,Hywind 2,E_HYWDW-1,HYWDW-1,E,auto,
way/1483333224,Kincraig Solar Farm,E_KINCS-1,KINCS-1,E,auto,
way/1484128931,Overhill BESS,E_OVRHB-1,OVRHB-1,E,auto,
way/690325130,Beatrice Wind Farm,T_BEATO-1,BEATO-1,T,auto,
way/690325130,Beatrice Wind Farm,T_BEATO-2,BEATO-2,T,auto,
way/690325130,Beatrice Wind Farm,T_BEATO-3,BEATO-3,T,auto,
way/690325130,Beatrice Wind Farm,T_BEATO-4,BEATO-4,T,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__HLOND003,AG-HEDF03,S,auto,
relation/19310205,South Fambridge Hall - Solar farm,V__KWELS001,AG-WSP01K,V,auto,
relation/19310205,South Fambridge Hall - Solar farm,V__KWELS002,AG-WSP02K,V,auto,
relation/19310205,South Fambridge Hall - Solar farm,T_CLDSW-1,CLDSW-1,T,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__JEDFE000,SEE-EDF01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,T_SHBA-1,SHBA-1,T,auto,
relation/19310205,South Fambridge Hall - Solar farm,T_SHBA-2,SHBA-2,T,auto,
relation/19310205,South Fambridge Hall - Solar farm,T_SOKYW-1,SOKYW-1,T,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__NIMPO000,SSC-ATL01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__NEDFE000,SSC-EDF01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__NHYDE000,SSC-SSE01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__NSOUT000,SSC-STH01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__NSWAE000,SSC-SWA01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__KEDFE000,SWA-EDF01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__KMIDE000,SWA-MID01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__KNATP000,SWA-NPE01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__LEDFE000,SWT-EDF01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__LMIDE000,SWT-MID01,G,auto,
relation/19310205,South Fambridge Hall - Solar farm,2__LNATP000,SWT-NPE01,G,auto,
relation/20679002,Dollymans Battery Storage,E_DOLLB-1,DOLLB-1,E,auto,
way/113739834,Thanet Wind Farm,T_THNTO-1,THNTO-1,T,auto,
way/113739834,Thanet Wind Farm,T_THNTO-2,THNTO-2,T,auto,
way/150780483,Medway Power Station,T_MEDP-1,MEDP-1,T,auto,
way/218433470,London Array Wind Farm,T_LARYW-1,LARYO-1,T,auto,
way/218433470,London Array Wind Farm,T_LARYW-2,LARYO-2,T,auto,
way/218433470,London Array Wind Farm,T_LARYW-3,LARYO-3,T,auto,
way/218433470,London Array Wind Farm,T_LARYW-4,LARYO-4,T,auto,
way/368344994,Gunfleet Sands 3 Offshore Wind Farm,T_GNFSW-1,GNFSW-1,T,auto,
way/368344994,Gunfleet Sands 3 Offshore Wind Farm,T_GNFSW-2,GNFSW-2,T,auto,
way/386370289,Green Farm,T_BLPFB-1,BLPFB-1,T,auto,
way/386370289,Green Farm,T_BLPFS-1,BLPFS-1,T,auto,
way/386370289,Green Farm,2__FBPGM001,FBPG01,S,auto,
way/386370289,Green Farm,T_LARKB-1,LARKB-1,T,auto,
way/386370289,Green Farm,T_LARKS-1,LARKS-1,T,auto,
way/386370289,Green Farm,E_TGP1,TIBG-1,E,auto,
way/386371700,Barn Farm,E_DBFRM-1,DBFRM-1,E,auto,
way/628225156,East Lenham Solar Farm,2__ALOND003,AG-AEDF03,S,auto,
way/628225156,East Lenham Solar Farm,2__ALOND004,AG-AEDF04,S,auto,
way/628225156,East Lenham Solar Farm,2__AUKPR001,AG-AUKP01,S,auto,
way/628225156,East Lenham Solar Farm,2__BUKPR001,AG-BUKP01,S,auto,
way/628225156,East Lenham Solar Farm,2__JUKPR001,AG-JUKP01,S,auto,
way/628225156,East Lenham Solar Farm,T_EAAO-1,EAAO-1,T,auto,
way/628225156,East Lenham Solar Farm,T_EAAO-2,EAAO-2,T,auto,
way/628225156,East Lenham Solar Farm,2__BEDFE000,EMD-EDF01,G,auto,
way/628225156,East Lenham Solar Farm,2__BINDE000,EMD-INE01,G,auto,
way/628225156,East Lenham Solar Farm,2__BMIDE000,EMD-MID01,G,auto,
way/628225156,East Lenham Solar Farm,2__BNATP000,EMD-NPE01,G,auto,
way/628225156,East Lenham Solar Farm,2__BHYDE000,EMD-SSE01,G,auto,
way/628225156,East Lenham Solar Farm,2__BSOUT000,EMD-STH01,G,auto,
way/628225156,East Lenham Solar Farm,2__BSWAE000,EMD-SWA01,G,auto,
way/628225156,East Lenham Solar Farm,2__BYELG000,EMD-YEP01,G,auto,
way/628225156,East Lenham Solar Farm,E_GRGRW-1,GRGRW-1,E,auto,
way/628225156,East Lenham Solar Farm,I_IID-ENGI1,IID-ENGI1,I,auto,
way/628225156,East Lenham Solar Farm,I_IID-RWES1,IID-RWES1,I,auto,
way/628225156,East Lenham Solar Farm,I_IID-SEEL1,IID-SEEL1,I,auto,
way/628225156,East Lenham Solar Farm,I_IIG-ENGI1,IIG-ENGI1,I,auto,
way/628225156,East Lenham Solar Farm,I_IIG-RWES1,IIG-RWES1,I,auto,
way/628225156,East Lenham Solar Farm,I_IIG-SEEL1,IIG-SEEL1,I,auto,
way/628225156,East Lenham Solar Farm,T_MOWEO-1,MOWEO-1,T,auto,
way/628225156,East Lenham Solar Farm,T_MOWEO-2,MOWEO-2,T,auto,
way/628225156,East Lenham Solar Farm,T_MOWEO-3,MOWEO-3,T,auto,
way/628225156,East Lenham Solar Farm,2__JEDFE000,SEE-EDF01,G,auto,
way/628225156,East Lenham Solar Farm,T_TKNEW-1,TKNEW-1,T,auto,
way/675355861,South Lees Farm,2__HLOND003,AG-HEDF03,S,auto,
way/675355861,South Lees Farm,V__KWELS001,AG-WSP01K,V,auto,
way/675355861,South Lees Farm,V__KWELS002,AG-WSP02K,V,auto,
way/675355861,South Lees Farm,T_CLDSW-1,CLDSW-1,T,auto,
way/675355861,South Lees Farm,2__JEDFE000,SEE-EDF01,G,auto,
way/675355861,South Lees Farm,T_SHBA-1,SHBA-1,T,auto,
way/675355861,South Lees Farm,T_SHBA-2,SHBA-2,T,auto,
way/675355861,South Lees Farm,T_SOKYW-1,SOKYW-1,T,auto,
way/675355861,South Lees Farm,2__NIMPO000,SSC-ATL01,G,auto,
way/675355861,South Lees Farm,2__NEDFE000,SSC-EDF01,G,auto,
way/675355861,South Lees Farm,2__NHYDE000,SSC-SSE01,G,auto,
way/675355861,South Lees Farm,2__NSOUT000,SSC-STH01,G,auto,
way/675355861,South Lees Farm,2__NSWAE000,SSC-SWA01,G,auto,
way/675355861,South Lees Farm,2__KEDFE000,SWA-EDF01,G,auto,
way/675355861,South Lees Farm,2__KMIDE000,SWA-MID01,G,auto,
way/675355861,South Lees Farm,2__KNATP000,SWA-NPE01,G,auto,
way/675355861,South Lees Farm,2__LEDFE000,SWT-EDF01,G,auto,
way/675355861,South Lees Farm,2__LMIDE000,SWT-MID01,G,auto,
way/675355861,South Lees Farm,2__LNATP000,SWT-NPE01,G,auto,
way/677933700,Grain CHP,T_GRAISC-1,GRAISC-1,T,auto,
way/677933700,Grain CHP,T_GRAISC-2,GRAISC-2,T,auto,
way/724178537,London Southend Airport Solar Farm,T_LARYW-1,LARYO-1,T,auto,
way/724178537,London Southend Airport Solar Farm,T_LARYW-2,LARYO-2,T,auto,
way/724178537,London Southend Airport Solar Farm,T_LARYW-3,LARYO-3,T,auto,
way/724178537,London Southend Airport Solar Farm,T_LARYW-4,LARYO-4,T,auto,
way/724178537,London Southend Airport Solar Farm,2__CEDFE000,LON-EDF01,G,auto,
way/724178537,London Southend Airport Solar Farm,2__CINDE000,LON-INE01,G,auto,
way/724178537,London Southend Airport Solar Farm,2__CMIDE000,LON-MID01,G,auto,
way/724178537,London Southend Airport Solar Farm,2__CNATP000,LON-NPE01,G,auto,
way/724178537,London Southend Airport Solar Farm,2__CHYDE000,LON-SSE01,G,auto,
way/724178537,London Southend Airport Solar Farm,2__CSOUT000,LON-STH01,G,auto,
way/724178537,London Southend Airport Solar Farm,2__CSWAE000,LON-SWA01,G,auto,
way/724178537,London Southend Airport Solar Farm,2__CYELG000,LON-YEP01,G,auto,
way/739072378,Hyde Farm Solar Power Station,2__PHYDE000,NSC-SSE01,G,auto,
way/739072378,Hyde Farm Solar Power Station,2__NHYDE000,SSC-SSE01,G,auto,
way/771093003,Richborough Energy Park,T_RICHB-1,RICHB-1,T,auto,
way/771093003,Richborough Energy Park,T_RICHB-2,RICHB-2,T,auto,
way/808145167,Glassenbury Battery Storage,2__JCPPR002,GLSBB-1,S,auto,
way/810479966,Cleve Hill Solar Park,T_CLVHS-1,CLVHS-1,T,auto,
way/810479966,Cleve Hill Solar Park,T_CLVHS-2,CLVHS-2,T,auto,
way/814351698,Damhead Creek Power Station,T_DAMC-1,DAMC-1,T,auto,
way/903794092,Kemsley Energy from Waste,T_KEMB-1,KEMB-1,T,auto,
way/913945639,Coryton Power Station,T_COSO-1,COSO-1,T,auto,
way/1149301628,Kemsley Battery Storage,T_KEMB-1,KEMB-1,T,auto,
way/1364074980,Cleve Hill Battery storage,T_CLVHS-1,CLVHS-1,T,auto,
way/1364074980,Cleve Hill Battery storage,T_CLVHS-2,CLVHS-2,T,auto,
relation/7872666,Lynn and Inner Dowsing Wind Farms,E_KLYN-A-1,KLYN-A-1,E,auto,
relation/19293473,Tye Lane - Solar Power Station,T_TYLNS-1,TYLNS-1,T,auto,
way/27625744,Sizewell B Nuclear Power Station,T_SIZB-1,SIZB-1,T,auto,
way/27625744,Sizewell B Nuclear Power Station,T_SIZB-2,SIZB-2,T,auto,
way/201993701,Great Yarmouth Power Station,E_GYAR-1,GYAR-1,E,auto,
way/545681226,Sheringham Shoal Offshore Wind Farm,T_SHRSW-1,SHRSO-1,T,auto,
way/545681226,Sheringham Shoal Offshore Wind Farm,T_SHRSW-2,SHRSO-2,T,auto,
way/550699358,Lincs Wind Farm,T_LNCSW-1,LNCSO-1,T,auto,
way/550699358,Lincs Wind Farm,T_LNCSW-2,LNCSO-2,T,auto,
way/681746420,South Creake Solar Power Station,2__HLOND003,AG-HEDF03,S,auto,
way/681746420,South Creake Solar Power Station,V__KWELS001,AG-WSP01K,V,auto,
way/681746420,South Creake Solar Power Station,V__KWELS002,AG-WSP02K,V,auto,
way/681746420,South Creake Solar Power Station,T_CLDSW-1,CLDSW-1,T,auto,
way/681746420,South Creake Solar Power Station,2__JEDFE000,SEE-EDF01,G,auto,
way/681746420,South Creake Solar Power Station,T_SHBA-1,SHBA-1,T,auto,
way/681746420,South Creake Solar Power Station,T_SHBA-2,SHBA-2,T,auto,
way/681746420,South Creake Solar Power Station,T_SOKYW-1,SOKYW-1,T,auto,
way/681746420,South Creake Solar Power Station,2__NIMPO000,SSC-ATL01,G,auto,
way/681746420,South Creake Solar Power Station,2__NEDFE000,SSC-EDF01,G,auto,
way/681746420,South Creake Solar Power Station,2__NHYDE000,SSC-SSE01,G,auto,
way/681746420,South Creake Solar Power Station,2__NSOUT000,SSC-STH01,G,auto,
way/681746420,South Creake Solar Power Station,2__NSWAE000,SSC-SWA01,G,auto,
way/681746420,South Creake Solar Power Station,2__KEDFE000,SWA-EDF01,G,auto,
way/681746420,South Creake Solar Power Station,2__KMIDE000,SWA-MID01,G,auto,
way/681746420,South Creake Solar Power Station,2__KNATP000,SWA-NPE01,G,auto,
way/681746420,South Creake Solar Power Station,2__LEDFE000,SWT-EDF01,G,auto,
way/681746420,South Creake Solar Power Station,2__LMIDE000,SWT-MID01,G,auto,
way/681746420,South Creake Solar Power Station,2__LNATP000,SWT-NPE01,G,auto,
way/682783429,North Creake Airfield Solar Farm,V__GWELS001,AG-WSP04G,V,auto,
way/682783429,North Creake Airfield Solar Farm,2__PSTAT001,CAIRW-2,S,auto,
way/682783429,North Creake Airfield Solar Farm,T_CLDNW-1,CLDNW-1,T,auto,
way/682783429,North Creake Airfield Solar Farm,2__PSTAT002,MDHLW-1,S,auto,
way/682783429,North Creake Airfield Solar Farm,T_NOKYW-1,NOKYW-1,T,auto,
way/682783429,North Creake Airfield Solar Farm,T_NOKYW-2,NOKYW-2,T,auto,
way/682783429,North Creake Airfield Solar Farm,2__PIMPO000,NSC-ATL01,G,auto,
