osm_id,name,operator,capacity_mw,source_bucket,latitude,longitude
way/1228020960,Sheaf Energy Park,Pacific Green,249.0,other,51.3137832,1.3376549859595452
way/729189511,Sheepbridge Court Farm,,5.0,solar,51.38688435,-0.9603460945236876
way/699194701,Sheffield Energy Recovery Facility,Veolia,19.3,biomass,53.38673685,-1.4501776061784892
way/955899491,Shelford Generation Plant II,ENERGY DEVELOPMENTS (UK) LTD,8.0,biomass,51.2993189,1.1033164342195612
way/728888401,Shelswell Park Solar Farm,Anesco,5.0,solar,51.96847385,-1.115122894931625
relation/19721244,Sherburn,Kingspan,5.0,solar,54.17912315,-0.5247497643853123
way/720373095,Sheriffhales Solar Farm,Lightsource Renewable Energy,8.2,solar,52.7099969,-2.3724354808469816
way/1163468801,Shetland Tidal Array,Nova Innovation,0.3,hydro,60.69988675,-0.9828213997152302
way/295161340,Shin Diversion Weir,SSE Renewables,18.6,hydro,58.01283595,-4.4016219205831675
way/130127380,Shin Power Station,SSE Renewables,18.6,hydro,57.94344115,-4.4114217843778825
way/532425959,Shirebrook Energy Park,Infinis,10.0,gas,53.19949985,-1.21016195
way/551257566,Shoals Hook Solar Farm,Lightsource BP,43.7,solar,51.81294385,-4.939964343346315
way/723603976,Shooters Bottom Solar Park,Anesco,7.0,solar,51.2501442,-2.584606023177847
way/545116212,Short Hazel Solar Farm,Pearmat Solar,5.0,solar,52.77730895,-1.515073635801074
way/745490224,Shortheath Solar Park,,5.0,solar,52.72777765,-1.551714893420586
way/288829101,Shotwick Solar Park,We-Link Energy & Compton Group,72.2,solar,53.24139365000001,-3.0215805330310475
relation/20281660,Shropshire Hills Discovery Centre Rooftop Solar Array,Big Solar Co-op,0.078,solar,52.4373729,-2.8325727584049405
relation/20734371,Siddington Solar Farm,Anesco,19.94,solar,51.6890895,-1.9516260025375063
way/1122787983,Silent Valley Landfill Scheme,Novera,2.7,biomass,51.75818585,-3.1855128869540517
way/551695987,Six Hills Solar Farm,Lightsource BP,18.7,solar,52.78062995000001,-1.0264280811110371
relation/20683853,Skeeby Solar Farm,Atrato Onsite Energy / Harmony Energy,55.0,solar,54.41152165,-1.6809748492618457
way/668754895,Skegness Solar Park,Skegness Solar Park,,solar,53.1490974,0.30183668989700463
way/300469760,Skelbrooke Landfill Gas Project,Darrington Quarries Ltd,2.1,biomass,53.5970662,-1.230165059080149
way/1147501603,Skelton Grange EFW,enfinium,49.0,biomass,53.7759107,-1.4945086165813093
way/956046650,Skelton Grange Landfill Gas Plant,Biffa,5.2,biomass,53.769898,-1.4524690525602075
way/551042177,Slaughtergate Farm Solar Park,Lightsource Renewable Energy,1.8,solar,51.0456672,-2.312154504197961
way/294838034,Sleaford Renewable Energy Power Station,,40.0,biomass,52.99985575,-0.3827434441715057
way/245262417,Slepe Farm Solar Farm,,0.505,solar,50.7367794,-2.1117018970692154
way/1001931544,Slieveglass Wind Farm,Energia,6.9,wind,54.64599895,-7.572193204927567
way/23233565,Slough Heat and Power,SSE Thermal,50.0,biomass,51.52399155000001,-0.6272557273049721
way/170089967,Slough Sewage Treatment Works,Thames Water,1.2,biomass,51.5069448,-0.6417624979273839
way/729189516,Smith Hall Farm Solar Park,Trina Solar,5.0,solar,53.01260085,-1.6032373920193055
way/778656714,Snetterton Renewable Energy Plant,BWSC East Anglia Ltd,44.2,biomass,52.48109325,0.9540344634395941
way/746180284,Snettisham Solar Farm,Solar Associates,2.7,solar,52.8767355,0.5234899278666362
way/400674335,Somersal Mill Farm Solar Park,,2.6,solar,52.90364535000001,-1.8057366454232615
way/550715206,Somerton Door Farm,Lightsource BP,8.7,solar,51.0701033,-2.7513999567254355
relation/9439063,Southam Solar Farm,Big60million Ltd,10.4,solar,52.21451655,-1.447304289471318
way/749289324,Southampton District Energy Scheme,,,gas,50.90482055,-1.4096738103917712
way/10360214,Southampton Energy Recovery Facility,Veolia,16.0,biomass,50.899862,-1.438429954121101
way/746237143,Southcombe Farm,,1.2,solar,50.88746845,-4.206530665348752
way/688726515,Southdown Quarry Solar Farm,Ethical Power,1.5,solar,50.3544065,-4.20057844693252
way/799599026,Southfield Farm,,11.5,solar,51.009743,-2.6066011010305137
way/699477002,Southill Solar,,4.5,solar,51.85852335,-1.4755398525758812
way/687462868,Southleigh Landfill Gas Plant,ONYX LANDFILL LTD,3.5,biomass,50.8706523,-0.9469461175859125
way/746146645,Southmoor Farm Solar,,3.8,solar,50.4644638,-4.928190486470587
relation/4487491,Southwick Estate Solar Park,Hive Energy,40.0,solar,50.88746745,-1.0776401000452882
relation/8296087,Sowerby Lodge Solar Farm,,5.0,solar,54.1388855,-3.2392782645053404
way/891377334,Speyside Biomass CHP Plant,Speyside Renewable Energy Partnership,12.5,biomass,57.49583035,-3.2086314580090676
way/938073475,Spondon Peaking,UK Utility Reserve Limited,40.0,gas,52.9055834,-1.4006520481885094
way/688509230,Spriggs Solar Farm,,12.0,solar,51.9671948,0.3683563471790514
way/956288194,Spring Farm Anaerobic Digestion Plant,Private Developer,1.0,biomass,52.7011049,1.1938924850296786
way/900475893,Squabb Wood Power Plant,Veolia UK Ltd.,1.0,gas,50.9918364,-1.53452769139647
way/562606772,Sron Mor Power Station,Scottish and Southern Energy (SSE),5.0,hydro,56.33724545,-4.9759450011780775
way/1320795627,St Andrew's C-of-E Rooftop Solar Array,Big Solar Co-op,0.0195,solar,52.524474,-2.006129523099851
way/550725990,St Columb Major Solar Farm,Inazin Solar,7.0,solar,50.42387225,-4.926361421680684
relation/9461069,St Francis Solar Farm,Lightsource BP,4.0,solar,50.87543045,0.45459855396308824
way/745490213,St Helen's Lane,UK Sustainable Energy,5.0,solar,54.6741629,-3.5269517472030936
way/131981072,St Nicholas Solar Farm,,0.4,solar,51.3584333,1.2426328521750019
relation/20245990,St Richard's C-of-E Church Rooftop Solar Array,Big Solar Co-op,0.00988,solar,52.48154005,-1.78519205
way/561527029,Stables Farm Solar Farm,,1.5,solar,50.6972557,-1.4221135392452666
way/944208732,Stafford Civic Centre,Stafford Borough Council,,solar,52.8050508,-2.115271181882175
way/687867281,Staffordshire ERF,Veolia,30.0,biomass,52.67283425,-2.1145992289257993
way/746012679,Staining Wood Farm,Lightsource BP,4.9,solar,53.78028385,-2.960818718601452
way/687452963,Stangate Landfill Site,ARC Ltd,4.5,gas,51.2839137,0.2989500761752351
way/1411139683,Stansted Solar Project,Manchester Airport Group Plc,14.3,solar,51.8823119,0.26584628745376526
relation/10088597,Stanton Solar Park,Quercus Renewable Holding 2,5.0,solar,51.62071885,-1.741835316622038
way/693954897,Stantway Solar Farm,Private Developer,5.0,solar,51.8179679,-2.394758003153798
way/1053619666,Stargoose,StatKraft,50.0,solar,52.24380155,-0.01579659935733737
relation/16061689,Staughton Airfield Solar Farm,,50.0,solar,52.2395184,-0.3643168756756758
way/912558906,Staunch Standby,Noriker Power,20.0,other,53.03276765,-2.246438284301507
way/956016428,Steven's Croft Power Station,E.ON (formerly Powergen). Agent Environmental Planning and Management,50.4,biomass,55.15277645,-3.3805593524252604
way/668067339,Steventon Solar Park,,10.0,solar,51.6327855,-1.3540243383433959
way/701028587,Stob House Farm,Anesco,4.9,solar,54.63370555,-1.2957202888602384
way/1472008744,Stock Lane Power Station,Sembcorp,20.0,gas,53.54252125,-2.142325550185757
way/691042859,Stocking Pelham Battery Storage,,49.99,other,51.93806915,0.11996276086647725
way/336291215,Stockport Community Hydro,Stockport Hydro Ltd,0.068,hydro,53.40156325,-2.097342957517109
way/956542765,Stoke Bardolph Energy Crop Anaerobic Digestion Plant,Severn Trent Water,2.0,biomass,52.9700647,-1.0492615736111988
way/26450436,Stoke-on-Trent Waste Incinerator Plant,MES Environmental,14.2,biomass,52.98891,-2.182427045847648
relation/19720436,Stokeford Farm,Alaska (The Holme Estate),28.5,solar,50.69105285000001,-2.1879074604511493
way/684269252,Stokes Marsh Farm,South West Solar Parks,16.6,solar,51.30520785,-2.0890711123388215
relation/9457155,Stone Farm Solar Park,,,solar,50.67054225,-1.27659575251257
way/746180283,Stone Hill,Solar Century,2.6,solar,50.923935,0.22176555453721492
relation/7880258,Stonebarrow Solar Farm,,8.0,solar,50.78494485,-2.9175827815066246
way/513730507,Stonepit Farm,,19.0,solar,52.13427615000001,-0.8394973356297812
way/480925228,Stoneshill Solar Farm,Green Energy International,5.0,solar,50.88090115,-3.38595500091806
way/1311888166,Stony Energy Storage Facility,Gore Street Energy Storage Fund,79.9,other,52.0176977,-0.8688748810670673
way/738159920,Stormy Down,,3.8,solar,51.51271215,-3.6641760573463795
way/570778394,Stormy Down Anaerobic Digestion Plant,Severn Trent,3.0,biomass,51.507348,-3.6694100024413565
way/173579083,Storr Lochs Power Station,scottish hydro-electric,2.4,hydro,57.49669745,-6.145501500590025
way/713763790,Stow Solar Farm,Freewatt,24.0,solar,53.326612,-0.7035386574039959
way/681379746,Stowbridge Solar Farm,,23.0,solar,52.32840745,0.21913256591415772
way/859087120,Stowey Farm Ground Mounted,,0.25,solar,51.3267862,-2.5748113466165083
way/411094996,Stragglethorpe Road farm,Lightsource BP,5.0,solar,52.9267098,-1.0504881828752195
way/1421620456,Stranoch 2 battery storage,,20.0,other,55.0257867,-4.873237155159744
way/548832521,Stratford City Energy Centre,Cofely District Energy,3.3,biomass,51.54388615,-0.0033987118975696467
way/708338047,Stratton Hall Solar Power Station,,11.6,solar,52.01087875,1.2876060384804546
way/1189807655,Streetfields Solar Farm,Lightsource BP,18.3,solar,52.4396818,-1.2562702558195276
way/286467483,Strete Solar Power Plant,MS Power Projects Ltd.,4.8,solar,50.7458594,-3.359813813108702
way/610725533,Strettington Solar Farm,Sunsave 30 (Strettington)/ Vogt solar,5.0,solar,50.8566405,-0.7260273629446007
way/562567451,Striven Power Station,Scottish and Southern Energy (SSE),8.0,hydro,56.00944365,-5.119610286780806
way/956542764,Stud Farm Anaerobic Digestion Plant,Future Biogas,2.2,biomass,53.1614191,-1.0244968129371177
way/624744813,Sudbrook Solar Farm,,5.0,solar,51.58768955,-2.7126538987063986
way/388896101,Sudbury Solar Farm,,20.0,solar,52.8809837,-1.743617984525695
way/868013889,Sullom Voe Power Station,,80.0,gas,60.4573467,-1.2718069291902405
way/642149864,Sully STOR,,,other,51.4109482,-3.2295700798530413
way/746246320,Summercourt Solar Farm (Glebe Farm),Solar Securities Group Ltd,1.1,solar,50.3732449,-4.957468727462555
way/668069381,Sundorne Grove Solar Park,Lightsource BP,18.2,solar,52.7350866,-2.7082800905800974
way/551042178,Sutor Farm Solar Farm,,5.0,solar,51.0388827,-2.400784694782434
way/385840963,Swancote Energy,,2.2,biomass,52.5430812,-2.380698536525358
way/1474392747,Swangate BESS,Econergy,50.0,other,53.5016852,-1.380348142099238
way/596509078,Swanland Road Solar Farm,Gascoyne Holdings,5.0,solar,51.6975115,-0.22201610825363532
relation/9461514,Swanton Solar Farm,,14.96,solar,51.2795737,1.1431398838091462
way/186894027,Sweeting Thorns,,,solar,53.56144575,-0.603388657272341
way/186894094,Sweeting Thorns,,,solar,53.5557466,-0.6020958708685875
way/186894129,Sweeting Thorns,,,solar,53.55282035,-0.6017635454081864
way/186894080,Sweeting Thorns,,,solar,53.55820235,-0.6023923042232721
way/670050929,Sycamore Farm Solar Farm,,20.0,solar,50.9910838,0.8788860795183158
way/956288189,Symonds Farm Anaerobic Digestion Plant,Geo E Gittus and Son,1.4,biomass,52.2569902,0.6285516892731586
relation/10034398,Sytchwythy Fields Solar Farm,,1.4,solar,52.10034015,-1.9109799315943157
way/729189530,Sywell Road Solar Farm,NESF (formerly Lark Energy),5.0,solar,52.311437,-0.7726108634985662
relation/20271833,TBSHS solar array,,,solar,51.84999045,0.15369225
way/944217071,Tamerton Bridge STOR,,,other,50.42201515,-4.186762183043525
way/539246198,Tangmere Solar Farm,,5.0,solar,50.84686825,-0.6953909928732305
way/1051339202,Tansterne Biomass,Solar 21,22.0,biomass,53.81891605,-0.1396467859071734
way/689356311,Taplins Farm Solar Park,PS Renewables,5.9,solar,51.28858395,-0.8832539031337087
way/841751108,Tarbothill Landfill Site,,2.2,gas,57.21525065,-2.066605396987577
way/550716628,Taunton Racecourse Solar Farm,Green Hedge (BayWa r.e.),1.5,solar,50.99129635,-3.088026633844872
way/344756950,Tavells Lane Solar Farm,,5.3,solar,50.89421315,-1.4579666103770004
way/940971824,Taylor Lane STOR,,,other,53.0236061,-1.3657791811379911
way/318841702,Taylors Lane Power Station,,132.0,gas,51.54587455,-0.25764736798142274
way/100095758,Teesport Renewable Energy Plant,MGT Power,300.0,biomass,54.6012041,-1.1617612135918893
way/55450845,Teesside Energy from Waste Plant,SITA UK,29.2,biomass,54.59541965,-1.2587536414997669
way/1147376802,Teesside Green Energy Plant (Waste AD),,4.8,biomass,54.58256155,-1.244887009292806
way/673872212,Teesside Offshore Wind Farm,EDF,62.1,wind,54.6448905,-1.0936503292382178
way/804168540,Templeborough Biomass Power Plant,Greencoat Capital,42.0,biomass,53.42259085,-1.3727321997706428
relation/9462866,Tengore Lane Solar Farm,Foresight,3.6,solar,51.0430001,-2.7880169267008346
way/1066821723,Terriers Farm,Low Carbon,44.0,solar,51.96311615,0.366394552671268
way/895237755,Tesco Super-Store (Bridge Road),Push Energy,0.4,solar,51.44259715,0.7597183862342285
way/740984046,Testwood Water Supply Works,,1.9,solar,50.9325237,-1.4942577878176506
way/507788655,The Breck,,5.0,solar,53.2815291,-1.361972296601739
way/330248031,The Flit,United Photovoltaics,10.5,solar,51.8061764,-1.2920307327126788
way/1161187670,The Grange,Lightsource BP,49.9,solar,53.02897215,-0.8219017560724036
relation/11707187,The Grange,Elgin Energy EsCo,8.0,solar,51.36734885,-2.8819755443940007
way/791119882,The Hollies Solar Park - Skegness,Private Developer,8.6,solar,53.1470706,0.2322859924989351
way/759216732,The Sawmill Biomass Plant,Veolia Energy Services,6.8,biomass,52.84376175,-1.0328105021499205
relation/20281667,The Speech House Hotel Rooftop Solar Array,Big Solar Co-op,0.045,solar,51.8063434,-2.5519730610820193
relation/12869925,The Stables Solar Farm,Anesco,1.8,solar,52.567552,-1.4061769135947233
way/94504224,Thetford Power Station,,38.5,biomass,52.44796525,0.7241397239202043
way/729739561,Thompson House Equestrian farm,Emotion Solar One,5.0,solar,53.60011785,-2.683147269767567
way/305438025,Thorne Farm,,5.0,solar,53.6355354,-0.9348044747375878
way/703386580,Thorne Farm,,6.2,solar,51.3386017,1.3482309253717215
way/1255643386,Thornham Solar Power Station,,20.6,solar,52.93328215,0.5853850282100264
way/1001934342,Thornog Wind Farm,Energia,20.0,wind,54.58589235,-7.624699481198357
way/1524464764,Three Bridges Solar Farm and BESS,Pathfinder Clean Energy UK,15.0,solar,52.71677775000001,1.0447713468542816
relation/17984880,Three Maids Hill Solar Farm,Blackfinch Energy,25.0,solar,51.11048225,-1.3461938
way/1122855054,Thurcroft Battery Storage,Thurcroft Energy (Max Design Consultancy),49.9,other,53.40391455,-1.2684186959512567
relation/19849605,Thurrock Storage,Statera Energy Limited,300.0,other,51.4629103,0.3928097944132801
relation/7880014,Tiers Cross Solar Farm,,24.0,solar,51.7507594,-5.028753037858163
way/1051754706,Tievenamenta Wind Farm,SSE Renewables,34.5,wind,54.63687005,-7.756479809080695
way/367967826,Tillydrone Energy Centre,Aberdeen Heat & Power Ltd,1.067,gas,57.17308095,-2.118074291663153
way/714799366,Tiln Farm,,9.7,solar,53.34724335,-0.9302625410930754
way/929920226,Tir John Battery Storage,Habitat Energy,20.0,other,51.6254706,-3.897283310114644
way/487510772,Tiree Power Station,,2.5,oil,56.4974905,-6.881938949966077
way/688503793,Toggam Solar Farm,,12.5,solar,52.43440825,0.5027539132779169
way/730017660,Tonedale Farm,Capital Estate Tonedale,5.0,solar,50.98105765,-3.2559345350876523
way/704064112,Tonge Corner Farm,,22.0,solar,51.35330295,0.7730418683510647
way/474235828,Tongland Hydro-Electric Power Station,,33.0,hydro,54.8599799,-4.034418375466876
way/670955094,Tongue Gill Hydro,,,hydro,54.47447685,-3.02492495
way/939970743,Tonypandy STOR,,18.0,gas,51.6287372,-3.4550948120338982
relation/10048778,Tooleys Farm,Lightsource BP,5.3,solar,51.88471995,0.39293604551657246
way/1412315348,Torr Achilty Power Station,Scottish & Southern Energy,15.0,hydro,57.5539429,-4.598476292422248
way/363987542,Torrs Hydro,Torrs Hydro New Mills Limited,0.063,hydro,53.36399475,-2.0000813
way/938159092,Toton STOR Site Nottingham Rd,Mercia Power Response,7.0,gas,52.90420225,-1.2410729569079004
way/682462335,Tower Hayes  Farm,,5.0,solar,52.6887511,-1.3449877820813354
relation/9982795,Tower Hill solar farm,,8.1,solar,51.5989597,-2.478265516048702
way/723603981,Towerbrook Farm (Banwell Solar Farm),Aquila Capital,7.2,solar,51.3325905,-2.8550671533446503
relation/4516780,Towersey Solar Farm,Luminous Energy,4.3,solar,51.74709635000001,-0.9336765081125052
way/631362720,Toyota Engine Plant Solar Farm,,,solar,53.22865595,-3.0247979659079136
way/676239154,Toyota Motors UK - Burnaston,Toyota Motors UK,4.1,solar,52.8757626,-1.5833480960044746
way/904134862,Traston Road,UK Power Reserve,16.0,gas,51.5662363,-2.967730377755089
way/904134861,"Traston Road STOR, Newport",UK Power Reserve,20.0,gas,51.56620935,-2.966837816402247
way/725688493,Tredinnick Fields,,5.9,solar,50.4072427,-4.756250034549903
way/746237144,Tredown Solar Farm,Lightsource Renewable Energy,1.2,solar,50.6111283,-4.265127561059224
relation/9458182,Trefinnick Farm,MTS Trefinnick Solar Ltd,5.0,solar,50.5422391,-4.349679442158262
way/184046266,Trefullock Solar Park,Moser Baer,5.0,solar,50.36711345,-4.956527394708207
way/550725997,Tregassow Farm,,6.0,solar,50.30673345,-5.015685312549387
way/721984227,Treguff Farm,,4.4,solar,51.4308516,-3.4065977535798524
way/799061443,Trelow Farm,,1.6,solar,50.4841036,-4.9311171545164
way/723603980,Trench Farm,,7.2,solar,52.9513223,-2.915207847420194
way/396236107,Trenouth Farm,Low Carbon Solar,3.6,solar,50.4932276,-4.950136456759207
way/725688492,Trenoweth Solar Farm,Kronos Solar,2.5,solar,50.40207305,-4.753558413996206
relation/7873452,Trequite Farm solar park,Elgin Energy EsCo,9.9,solar,50.42536405,-4.363520706032456
way/550725984,Treswarrow Solar Park,,6.5,solar,50.5641994,-4.8468972218359845
way/550725987,Trethosa Farm Solar Park,Trethosa Solar Ltd,4.8,solar,50.3571454,-4.904310749861603
way/215319639,Trevartha Solar Farm,Smarter Energy Solutions Ltd,3.0,solar,50.4515825,-4.427969485626681
way/550725991,Trevemper,,1.7,solar,50.3976009,-5.080703799802417
way/717789512,Triangle Park,,10.0,solar,52.32676005,0.31546782748787094
relation/9198524,Trickey Warren Solar Farm,Anesco,4.75,solar,50.93532065,-3.1362276996515193
way/937887302,Trident Park Energy from Waste,Viridor,35.0,biomass,51.47119155,-3.1504476658473393
way/538582350,Trigon,,7.0,solar,50.7102392,-2.174224343515403
relation/20265531,Trinity Hall Solar Farm,European Energy Photovoltaics Limited,15.0,solar,51.91573985,-0.5857279508595914
way/1474200295,Trondheim Way Immingham BESS,KXP Immingham Ltd,80.0,other,53.60718965,-0.18270553341880624
way/551042755,Troughton Farm Solar Park,Hive Energy,25.0,solar,51.96022425,-2.1209056504003
way/687537570,Trowbridge Sewage Works,Wessex Water,1.2,biomass,51.32770055,-2.2201713391833975
way/687537568,Trowle Common,Low Carbon,5.0,solar,51.32556515,-2.238576454621751
way/956241641,Trumps Farm Anerobic Digestion Plant,Severn Trent (formerly Agrivert),2.4,biomass,51.38626665,-0.5655088115210859
way/467788288,Tummel Bridge Hydro-electric Power Station,,34.0,hydro,56.70638885,-4.021198198261516
way/728888404,Tump Solar Farm,Green Energy UK Direct,5.0,solar,51.645367,-2.6429849130089487
way/653770949,Turweston Airfield Solar Farm,,17.4,solar,52.03909965,-1.1102272720503739
way/715187614,Twemlows Solar Farm,Sunsave 27 / Vogt solar,10.0,solar,52.9311361,-2.6490029199731797
way/746246318,Twin Elm Solar,,1.0,solar,51.35851455,-2.7957990834495847
way/494519262,Twin Yards Solar Farm,Global Renewable Construction,5.0,solar,53.116991,-1.3181986902467804
way/1312185142,Two Post Lane Solar Farm,Solar South West,12.0,solar,50.7468947,-3.8743286548714266
relation/20691162,Tycroes Solar Farm,Spring,40.0,solar,51.76538735,-4.067546754866324
way/724271275,Tyddyn Cae (Nefyn),Lightsource Renewable Energy,4.9,solar,52.91143515,-4.478034579999639
way/797308045,Tyddyn Gwyn,,3.8,solar,52.93794265,-4.352946881003827
way/569374834,Tyle'r-fedwen Farm,EEW Eco Energy World,5.0,solar,51.6002087,-3.763888290989198
way/660504632,Tynemouth Energy Storage System,,25.0,other,55.02497005,-1.5028962235828227
way/856723912,Tyseley Energy From Waste,Veolia,30.0,biomass,52.45957185,-1.843773130413898
way/956271016,Tythegston Landfill Gas Plant,Renewable Power Generation Ltd,1.2,biomass,51.49818135,-3.6559388420726258
way/383448251,Ugley Landfill Gas Plant,Biffa,1.1,biomass,51.9279669,0.20414191029356882
way/956324055,Uisge Dubh Hydro,Gilkes Energy,2.0,hydro,57.3759672,-5.32793325
way/829084110,Uisge Labhair,,1.195,hydro,56.7960861,-4.592107745588227
way/850854940,United Downs Deep Geothermal Power Project,,3.0,other,50.22972765,-5.165588968892737
relation/20282565,University of Reading - School of Art - Rooftop Solar Array,Reading Community Energy,0.0738,solar,51.4371225,-0.9433139312535549
way/655114907,University of St Andrews Biomass Energy Centre,University of St Andrews,,biomass,56.36488465,-2.889713803352781
way/626415801,Upper Clayhill Solar Farm,Anesco,10.0,solar,50.92198345,0.05862771761677142
way/615273007,Upper Farm Solar Farm,,12.0,solar,51.16790365,-1.077386321371845
way/681369195,Upper Huntingford Farm,Foresight,7.7,solar,51.64386515,-2.40715610062035
way/713760523,Upper Meadowley Farm,,10.7,solar,52.5314697,-2.4953986753840365
way/746012678,Upper Pant-Ysgawen Farm/Crumlin,Suncredit UK,4.9,solar,51.6742368,-3.151931756156819
way/956048852,Upper Wick Solar Farm,Upper Wick Solar Farm,5.0,solar,51.65980325,-2.408664147962413
way/844328440,Utha Hydropower Scheme,,0.5,hydro,56.8773688,-5.48986255
way/647871633,Ventnor Road Solar Park,,4.8,solar,50.6413061,-1.1996589073349933
way/366219201,Veolia Recycling and Energy Recovery Facility,Veolia,11.6,biomass,53.7876663,-1.5039207158394474
way/551042171,Verwood Solar Farm,,20.4,solar,50.86500435,-1.8852322011517906
relation/20772478,Vicarage Drove Solar Farm,European Energy,66.0,solar,52.93670855,-0.23532894987115938
way/799674282,Vine Farm,,45.0,solar,52.1054598,-0.06728997488345506
way/129912817,Vine Street Energy from Waste,SITA UK,9.5,biomass,53.6559561,-1.7778466425092652
way/689365478,Wadbrook Solar Farm,,5.0,solar,50.8115076,-2.95422306606554
way/405994012,Wadswick Solar Farm,,6.3,solar,51.40983955,-2.218508685504397
way/956288766,Waen Biogas,Ancala Bioenergy (formerly Biogen),1.0,biomass,53.26451245,-3.416617469090389
way/327178849,Walkers Wood Solar Farm,,27.0,solar,53.31300685,-1.001198277281866
way/729739571,Walland Farm,Lightsource BP,5.0,solar,50.97574745,-4.346760185035929
way/411802369,Wally Corner Landfill Site,SBC Renewables,7.0,solar,51.6573643,-1.1623243646207437
way/361488693,Walmoor Farm solar park,Green Switch Solutions,4.0,solar,53.3022573,-0.9193644816107922
way/1411193344,Walpole Bank Solar Farm,DIF Capital Partners / Green Investment Group,40.0,solar,52.72591285,0.18903489351946
way/956264047,Walpole Landfill Anaerobic Digestion Plant,Thomas Graveson Ltd,1.6,biomass,51.1859299,-2.9826662123073993
way/687445859,Walton Water Treatment Works PV,Thames Water,1.8,solar,51.40346725000001,-0.3972567804301378
relation/10303995,Wambrook Farm,Sunsave 19 (Wambrook)/ Vogt Solar,4.1,solar,50.8743836,-2.9850571469013487
way/956082869,Wapsey's Wood Landfill Gas Plant,Veolia,7.5,biomass,51.5898243,-0.5961381986442729
way/956611827,Waresley Landfill Gas Plant,Biffa,1.6,biomass,52.3288861,-2.2113050618247128
way/688724938,Warleigh Barton Solar Farm,,5.0,solar,50.4280263,-4.173358001958222
way/722858944,Warren Energy AD,,,other,52.50685455,0.5510067957060079
way/903795289,Warren Farm Solar Farm,Warren Solar Power Ltd.,5.0,solar,50.98534305,-1.457674334404849
way/956611832,Warren Quarry Landfill Gas Scheme,,6.8,biomass,52.5974797,-1.2070219548650356
way/714078449,Watchfield Lawn,Belltown Power,10.2,solar,51.2251629,-2.9469092307413995
way/681357475,Waterloo,,14.6,solar,52.14839705,-0.27724764038694216
way/1255303844,Watnall Solar Farm,,,solar,53.01803375,-1.2396122603622644
way/929894595,Waunarlwydd STOR,Green Frog Power,20.0,oil,51.64903625,-4.01470066318408
relation/7877226,Wedgehill Solar Farm,,13.0,solar,50.86081435,-1.8997435471003281
relation/9469654,Wedmore Community Power,,1.0,solar,51.23000715,-2.8232741050923362
way/688883406,Week Farm Solar Park,,3.3,solar,50.95140895,-4.116271782297734
way/476763383,Welbeck,Foresight,11.3,solar,53.2230755,-1.1403029029480236
relation/9493014,Welbeck/Hazel Gap Solar Farm,,16.0,solar,53.24009335,-1.107718952893195
way/1476868465,Welkin Mill BESS,Equinor,35.0,other,53.41897595,-2.135925122245782
way/1476872890,Welkin Road BESS,Masdar,20.0,other,53.41638235,-2.136121203375283
way/662532040,Wellingborough Solar Farm,,8.5,solar,52.281037,-0.6929874003371134
way/531817720,Weltec Biopower,Lacpatrick Ballyrashane Energy,,biomass,55.15132025,-6.61012012039245
way/550883528,West Bradley Farm,,1.5,solar,50.91639205,-3.5705970867634407
way/719347785,West Carclaze Solar Farm,Imerys,,solar,50.36269725,-4.786443149415591
way/1256842637,West Didsbury Battery Storage,Statera Energy / Gresham House,49.99,other,53.4193727,-2.279772235906527
way/729189517,West Ditchen Farm,PV Sunpower Ltd,5.0,solar,50.72392225,-4.4052242905043
relation/9291234,West Farm Solar Park,Lightsource BP,7.6,solar,51.69903055,-4.893416181567247
way/1122854027,West Gourdie Battery,Flexitricity,49.9,other,56.4718281,-3.0527479527297805
way/1492970935,West Hall Solar Farm,,7.0,solar,51.39514705000001,-3.404979518604283
way/723603982,West Hill Farm,,7.3,solar,51.1470529,-4.136510019583248
way/688724936,West Kingsmill Farm Solar Power Station,,1.6,solar,50.44337555,-4.245287858696157
way/665592729,West Raynham Solar Farm,Good Energy,49.9,solar,52.79029595,0.7453331533565071
way/388655577,West Solent Solar,,2.389,solar,50.7399132,-1.5545620779946496
way/673713702,West Strathore Solar Limited,West Strathore Limited,5.0,solar,56.16774765,-3.1709432472788466
way/745132274,West Venn Solar Farm,Solar Securities Group,5.0,solar,50.75420125,-4.298483453522694
relation/7877228,West Woodlands,Sunsave 24/ Vogt solar,5.0,solar,51.19746445,-2.3156016956970427
way/687533954,Westbury Landfill Scheme,,1.1,gas,51.27270665,-2.1690338319784157
way/551042189,Westbury Landfill Site Solar Farm,Viridor,3.5,solar,51.27582015,-2.168325932165385
relation/4603573,Westcott solar farm,,1.25,solar,51.8442966,-0.9678141440024816
way/830141071,Wester Alltbeithe,,,hydro,57.10864475,-5.2752567
way/799615338,Westerfield Farm,,12.5,solar,51.78553055,-1.6080918635475567
way/132210998,Westfield Biomass Plant,EPR Scotland,12.5,biomass,56.1689255,-3.305756026984014
way/1417601733,Westfield Energy Recovery Facility,,,biomass,56.16922145,-3.2923690917240678
way/729739556,Westfield Farm,Hive Energy/ Vogt Solar,5.0,solar,53.86892705,-2.769815446864021
way/589571431,Westhampnett solar farm,West Sussex County Council,7.5,solar,50.8473444,-0.7429194805472632
way/176912520,Westmill Farm PV,Westmill Solar Co-operative Ltd,5.0,solar,51.61776435,-1.6455955153287944
